	LSIE_05 INDOOR				video part 1 duration: 		video part 2 duration:															
		0:20:52.485	0:21:41.261	1301.261207	Technical Error	Distractor	Video lag		"(Event/Category/Technical Error, Sensory Presentation/Visual/Rendering type/Screen/Movie/Video lag, Participant/Effect/Visual/Perturbation)"	VidLag												
	0:40:02.331	0:20:53.071	0:21:41.847	1301.847007	Scenario Event 	Verbal Cue	"Experimenter says ''Starting normal search"""		"(Event/Category/Experimental Stimulus/Instruction, Object/Complex/Person/Experimenter/1, Sensory Presentation/Auditory/Real World Sounds/Human Voice, Participant/Effect/Auditory)"	AudExp3												
0:21:42.387	0:40:02.871	0:20:53.611	0:21:42.387	1302.386719	Scenario Event 	Non-Verbal Cue	"End of ""Baseline"""		(Event/Category/Experiment control/Sequence/Block Ends/Baseline)	BEBase												
0:21:42.387	0:40:02.871	0:20:53.611	0:21:42.387	1302.386719	Scenario Event 	Non-Verbal Cue	"Start of ""Non-Stress"""		(Event/Category/Experiment control/Sequence/Block Begins/Non-Stress)	BBNoStress												
		0:21:00.660	0:21:49.436	1309.436207	Behavioral Event 	Purposeful 	Subject lifts right arm	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Onset)"	ArmLiftRON												
		0:21:01.094	0:21:49.870	1309.870207	Behavioral Event	Purposeful	Subject drinks water	duration off	"(Event/Category/Participant Response, Object/Complex/Water Bottle, Sensory Presentation/Visual, Sensory Presentation/Tactile, Participant/Action/Type/Body Part/Arm/Left/Lift, Participant/Action/Swallow, Offset)"	ActDrinkLOFF												
	0:40:13.986	0:21:04.726	0:21:53.502	1313.502007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = near) - flag (#1)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(1)												
		0:21:05.532	0:21:54.308	1314.308207	Behavioral Event 	Purposeful 	Subject lifts right arm	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Offset)"	ArmLiftROFF												
	0:40:15.155	0:21:05.895	0:21:54.671	1314.671007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright left - trigger look - (proximity = near) - flag (#2)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Onset)"	TargetlastON(2)												
0:21:56.446	0:40:16.930	0:21:07.670	0:21:56.446	1316.446289	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#2)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(2)												
	0:40:16.992	0:21:07.732	0:21:56.508	1316.508007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright left - trigger look - (proximity = near) - flag (#2)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Offset)"	TargetlastOFF(2)												
	0:40:23.037	0:21:13.777	0:22:02.553	1322.553007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = moderate) - flag (#3)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(3)												
		0:21:14.507	0:22:03.283	1323.283207	Behavioral Event	Purposeful	Subject drinks water	duration on	"(Event/Category/Participant Response, Object/Complex/Water Bottle, Sensory Presentation/Visual, Sensory Presentation/Tactile, Participant/Action/Type/Body Part/Arm/Left/Lift, Participant/Action/Swallow, Onset)"	ActDrinkLON												
		0:21:19.245	0:22:08.021	1328.021207	Behavioral Event	Purposeful	Subject drinks water	duration off	"(Event/Category/Participant Response, Object/Complex/Water Bottle, Sensory Presentation/Visual, Sensory Presentation/Tactile, Participant/Action/Type/Body Part/Arm/Left/Lift, Participant/Action/Swallow, Offset)"	ActDrinkLOFF												
	0:40:31.352	0:21:22.092	0:22:10.868	1330.868007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = moderate) - flag (#5)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(5)												
		0:21:27.787	0:22:16.563	1336.563207	Behavioral Event	Purposeful	Subject drinks water	duration on	"(Event/Category/Participant Response, Object/Complex/Water Bottle, Sensory Presentation/Visual, Sensory Presentation/Tactile, Participant/Action/Type/Body Part/Arm/Left/Lift, Participant/Action/Swallow, Onset)"	ActDrinkLON												
		0:21:33.193	0:22:21.969	1341.969207	Behavioral Event	Purposeful	Subject drinks water	duration off	"(Event/Category/Participant Response, Object/Complex/Water Bottle, Sensory Presentation/Visual, Sensory Presentation/Tactile, Participant/Action/Type/Body Part/Arm/Left/Lift, Participant/Action/Swallow, Offset)"	ActDrinkLOFF												
		0:21:34.260	0:22:23.036	1343.036207	Behavioral Event 	Purposeful 	Subject lifts right arm	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Onset)"	ArmLiftRON												
	0:40:45.179	0:21:35.919	0:22:24.695	1344.695007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright right - trigger look - (proximity = moderate) - flag (#7)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Onset)"	TargetlastON(7)												
0:22:25.574	0:40:46.058	0:21:36.798	0:22:25.574	1345.57373	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#7)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(7)												
	0:40:46.849	0:21:37.589	0:22:26.365	1346.365007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright right - trigger look - (proximity = moderate) - flag (#7)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Offset)"	TargetlastOFF(7)												
	0:40:47.483	0:21:38.223	0:22:26.999	1346.999007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#8)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(8)												
		0:21:42.035	0:22:30.811	1350.811207	Behavioral Event 	Purposeful 	Subject lifts right arm	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Offset)"	ArmLiftROFF												
		0:21:42.268	0:22:31.044	1351.044207	Behavioral Event	Purposeful	Subject grabs water bottle	duration off	"(Event/Category/Participant Response, Object/Complex/Water Bottle, Sensory Presentation/Visual, Sensory Presentation/Tactile, Participant/Action/Type/Body Part/Hand/Left/Grab, Offset)"	ActGrabL1OFF												
		0:21:42.535	0:22:31.311	1351.311207	Environmental Event 	Distractor	Experimenter drops water bottle	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Water Bottle, Sensory Presentation/Auditory/Real World Sounds/Water Bottle, Onset)"	AudON6												
		0:21:43.770	0:22:32.546	1352.546207	Environmental Event 	Distractor	Experimenter drops water bottle	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Water Bottle, Sensory Presentation/Auditory/Real World Sounds/Water Bottle, Offset)"	AudOFF6												
	0:41:07.321	0:21:58.061	0:22:46.837	1366.837007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#11)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(11)												
	0:41:13.399	0:22:04.139	0:22:52.915	1372.915007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = moderate) - flag (#9.5)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(9.5)												
	0:41:16.204	0:22:06.944	0:22:55.720	1375.720007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright left - trigger look - (proximity = near) - flag (#9)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Onset)"	TargetlastON(9)												
0:22:56.414	0:41:16.898	0:22:07.637	0:22:56.414	1376.413574	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#9)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(9)												
	0:41:17.807	0:22:08.547	0:22:57.323	1377.323007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright left - trigger look - (proximity = near) - flag (#9)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Offset)"	TargetlastOFF(9)												
		0:22:08.828	0:22:57.604	1377.604207	Behavioral Event 	Purposeful 	Subject lifts both arms	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Both/Lift, Onset)"	ArmLiftBON												
	0:41:19.210	0:22:09.950	0:22:58.726	1378.726007	Behavioral Event	Accidental	Subject burps		"(Event/Category/Participant Response, Participant/Action/Type/Involuntary/Burp)"	ActInvBurp												
		0:22:15.201	0:23:03.977	1383.977207	Behavioral Event 	Purposeful 	Subject lifts both arms	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Both/Lift, Offset)"	ArmLiftBOFF												
	0:41:47.030	0:22:37.770	0:23:26.546	1406.546007	Behavioral Event	Purposeful	Subject whistles	duration on	"(Event/Category/Participant Response, Participant/Action/Type/Whistle, Onset)"	ActWslON												
	0:42:05.465	0:22:56.205	0:23:44.981	1424.981007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#14)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(14)												
	0:42:07.468	0:22:58.208	0:23:46.984	1426.984007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = moderate) - flag (#15)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(15)												
	0:42:09.673	0:23:00.413	0:23:49.189	1429.189007	Behavioral Event 	Purposeful 	"Subject looks at Target flag - bright left - trigger look - (proximity = moderate) - flag (#16), approx"	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Attribute/Approximate, Onset)"	TargetlastAON(16)												
0:23:49.393	0:42:09.877	0:23:00.616	0:23:49.393	1429.392578	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#16)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(16)												
	0:42:10.808	0:23:01.548	0:23:50.324	1430.324007	Behavioral Event 	Purposeful 	"Subject looks at Target flag - bright left - trigger look - (proximity = moderate) - flag (#16), approx"	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Attribute/Approximate, Offset)"	TargetlastAOFF(16)												
	0:42:35.021	0:23:25.761	0:24:14.537	1454.537007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = far) - flag (#17)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(17)												
	0:42:50.717	0:23:41.457	0:24:30.233	1470.233007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#18.5)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(18.5)												
	0:42:51.018	0:23:41.758	0:24:30.534	1470.534007	Behavioral Event	Purposeful	Subject whistles	duration off	"(Event/Category/Participant Response, Participant/Action/Type/Whistle, Offset)"	ActWslOFF												
	0:42:53.990	0:23:44.730	0:24:33.506	1473.506007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright left - trigger look - (proximity = near) - flag (#18)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Onset)"	TargetlastON(18)												
0:24:33.660	0:42:54.144	0:23:44.883	0:24:33.660	1473.659668	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#18)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(18)												
	0:42:55.159	0:23:45.899	0:24:34.675	1474.675007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright left - trigger look - (proximity = near) - flag (#18)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Offset)"	TargetlastOFF(18)												
	0:43:03.809	0:23:54.549	0:24:43.325	1483.325007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = far) - flag (#19)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(19)												
	0:43:35.435	0:24:26.175	0:25:14.951	1514.951007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = near) - flag (#20)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(20)												
	0:43:39.810	0:24:30.550	0:25:19.326	1519.326007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright right - trigger look - (proximity = moderate) - flag (#24)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Onset)"	TargetlastON(24)												
0:25:19.826	0:43:40.310	0:24:31.049	0:25:19.826	1519.825684	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#24)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(24)												
	0:43:41.414	0:24:32.154	0:25:20.930	1520.930007	Behavioral Event 	Purposeful 	Subject looks at Target flag - bright right - trigger look - (proximity = moderate) - flag (#24)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Offset)"	TargetlastOFF(24)												
	0:43:42.783	0:24:33.523	0:25:22.299	1522.299007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#23)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(23)												
	0:43:46.857	0:24:37.597	0:25:26.373	1526.373007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = moderate) - flag (#26)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(26)												
	0:43:58.947	0:24:49.687	0:25:38.463	1538.463007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#27)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(27)												
	0:44:17.582	0:25:08.322	0:25:57.098	1557.098007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#28)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(28)												
	0:44:24.662	0:25:15.402	0:26:04.178	1564.178007	Behavioral Event	Purposeful	Subject whistles	duration on	"(Event/Category/Participant Response, Participant/Action/Type/Whistle, Onset)"	ActWslON												
	0:44:26.032	0:25:16.772	0:26:05.548	1565.548007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = moderate) - flag (#29)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(29)												
		0:25:18.251	0:26:07.027	1567.027207	Behavioral Event 	Purposeful 	Subject lifts left arm	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Left/Lift, Onset)"	ArmLiftLON												
	0:44:27.902	0:25:18.642	0:26:07.418	1567.418007	Behavioral Event	Purposeful	Subject whistles	duration off	"(Event/Category/Participant Response, Participant/Action/Type/Whistle, Offset)"	ActWslOFF												
		0:25:19.052	0:26:07.828	1567.828207	Behavioral Event 	Purposeful 	Subject lifts left arm	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Left/Lift, Offset)"	ArmLiftLOFF												
	0:45:10.216	0:26:00.956	0:26:49.732	1609.732007	Behavioral Event 	Purposeful 	"Subject looks at Target flag - bright left - trigger look - (proximity = moderate) - flag (#30), approx"		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Attribute/Approximate)"	TargetlastA(30)												
0:26:50.025	0:45:10.509	0:26:01.249	0:26:50.025	1610.025391	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#24)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(24)												
	0:45:15.125	0:26:05.865	0:26:54.641	1614.641007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#31)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(31)												
	0:45:30.588	0:26:21.328	0:27:10.104	1630.104007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = near) - flag (#32)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(32)												
		0:26:42.969	0:27:31.745	1651.745207	Behavioral Event 	Purposeful 	Subject turns head		"(Event/Category/Participant Response, Participant/Action/Body Part/Head/Turn)"	HeadTurn												
	0:46:05.654	0:26:56.394	0:27:45.170	1665.170007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#34)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(34)												
	0:46:27.396	0:27:18.136	0:28:06.912	1686.912007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#36)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(36)												
	0:46:36.546	0:27:27.286	0:28:16.062	1696.062007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#38)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(38)												
	0:46:37.147	0:27:27.887	0:28:16.663	1696.663007	Behavioral Event 	Purposeful 	"Subject looks at Target flag - bright right - trigger look - (proximity = moderate) - flag (#39), approx"		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Attribute/Approximate)"	TargetlastA(39)												
0:28:17.070	0:46:37.554	0:27:28.294	0:28:17.070	1697.069824	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#39)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(39)												
	0:46:38.851	0:27:29.591	0:28:18.367	1698.367007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = moderate) - flag (#37)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(37)												
	0:46:52.443	0:27:43.183	0:28:31.959	1711.959007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#40)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal, Onset)"	NonTargetON(40)												
	0:46:53.679	0:27:44.419	0:28:33.195	1713.195007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#40)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal, Offset)"	NonTargetOFF(40)												
	0:46:57.119	0:27:47.859	0:28:36.635	1716.635007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = moderate) - flag (#41)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(41)												
	0:47:07.605	0:27:58.345	0:28:47.121	1727.121007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = moderate) - flag (#41.5)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(41.5)												
	0:47:07.839	0:27:58.579	0:28:47.355	1727.355007	Behavioral Event 	Purposeful 	"Subject says ''Hmm"""		"(Event/Category/Participant Response, Participant/Action/Type/Speech)"	ActSpeech												
	0:47:22.400	0:28:13.140	0:29:01.916	1741.916007	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark right - (proximity = far) - flag (#42)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal)"	NonTarget(42)												
		0:28:50.096	0:29:38.872	1778.872207	Behavioral Event 	Purposeful 	Subject lifts right arm to hold onto backpack strap	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Onset)"	ArmLiftRON												
	0:48:08.287	0:28:59.027	0:29:47.803	1787.803007	Behavioral Event 	Purposeful 	"Subject looks at Target flag - bright left - trigger look - (proximity = moderate) - flag (#43), approx"	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Attribute/Approximate, Onset)"	TargetlastAON(43)												
0:29:48.985	0:48:09.469	0:29:00.209	0:29:48.985	1788.984863	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag/Subject presses trigger(#43)		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Reward/$0.25, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigCorr(43)												
	0:48:10.157	0:29:00.897	0:29:49.673	1789.673007	Behavioral Event 	Purposeful 	"Subject looks at Target flag - bright left - trigger look - (proximity = moderate) - flag (#43), approx"	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Attribute/Approximate, Offset)"	TargetlastAOFF(43)												
		0:29:32.105	0:30:20.881	1820.881207	Behavioral Event	Purposeful	Subject bends over to look at flag		"(Event/Category/Participant Response, Participant/Action/Body Part/Torso)"	ActBend												
		0:29:40.680	0:30:29.456	1829.456207	Behavioral Event	Purposeful	Subject takes abnormal step on treadmill	duration on	"(Event/Category/Participant Response, Participant/Action/Type/Walk/Pause, Participant/Action/Body Part/Legs, Onset)"	ActTPauseON												
		0:29:41.748	0:30:30.524	1830.524207	Behavioral Event	Purposeful	Subject takes abnormal step on treadmill	duration off	"(Event/Category/Participant Response, Participant/Action/Type/Walk/Pause, Participant/Action/Body Part/Legs, Offset)"	ActTPauseOFF												
